Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       1/5           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [214]
                0.00    0.00       4/5           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [141]
[142]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [142]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [138]
-----------------------------------------------
                0.00    0.00       1/5           std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [210]
                0.00    0.00       4/5           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [149]
[143]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [143]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [139]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [153]
[144]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [144]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [49]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [151]
[145]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::max_size() const [145]
                0.00    0.00       4/5           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::_M_max_size() const [140]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size() const [147]
[146]    0.0    0.00    0.00       4         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [146]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_append(unsigned long) [252]
                0.00    0.00       2/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [198]
[147]    0.0    0.00    0.00       4         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size() const [147]
                0.00    0.00       4/4           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [146]
                0.00    0.00       4/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [152]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [153]
[148]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [148]
                0.00    0.00      16/31          std::vector<int, std::allocator<int> >::size() const [22]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::max_size() const [101]
                0.00    0.00       4/6           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [136]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [153]
[149]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [149]
                0.00    0.00       4/5           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [143]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [170]
[150]    0.0    0.00    0.00       4         std::_Bit_iterator::_Bit_iterator() [150]
                0.00    0.00       4/29          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [26]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [152]
[151]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [151]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::max_size() const [145]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size() const [147]
[152]    0.0    0.00    0.00       4         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [152]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [151]
                0.00    0.00       4/12          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [94]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::push_back(int const&) [121]
[153]    0.0    0.00    0.00       4         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [153]
                0.00    0.00       8/9           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [96]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [49]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [106]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [148]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::begin() [155]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [144]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [149]
                0.00    0.00       4/80          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [9]
                0.00    0.00       4/14          void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [57]
                0.00    0.00       4/5           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [141]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::push_back(int const&) [121]
[154]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::end() [154]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [98]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [153]
[155]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::begin() [155]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [98]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [255]
                0.00    0.00       2/3           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_append(unsigned long) [252]
[156]    0.0    0.00    0.00       3         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [156]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [256]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [164]
[157]    0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [157]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::list<int, std::allocator<int> >* std::__relocate_a<std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*, std::allocator<std::__cxx11::list<int, std::allocator<int> > >&) [262]
[158]    0.0    0.00    0.00       3         std::__cxx11::list<int, std::allocator<int> >* std::__niter_base<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*) [158]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int*>::allocator<int>(std::allocator<int> const&) [165]
[159]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int*>::new_allocator() [159]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int*>::~allocator() [166]
[160]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int*>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<unsigned long>::~allocator() [168]
[161]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [161]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [163]
[162]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [162]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [212]
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [207]
[163]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [163]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [162]
                0.00    0.00       2/2           std::allocator<int*>::allocator<int>(std::allocator<int> const&) [165]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [257]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [233]
[164]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [164]
                0.00    0.00       2/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [157]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [163]
[165]    0.0    0.00    0.00       2         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [165]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int*>::new_allocator() [159]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [212]
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [207]
[166]    0.0    0.00    0.00       2         std::allocator<int*>::~allocator() [166]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int*>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [225]
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [205]
[167]    0.0    0.00    0.00       2         std::allocator<int>::allocator() [167]
                0.00    0.00       2/14          __gnu_cxx::new_allocator<int>::new_allocator() [52]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [232]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [235]
[168]    0.0    0.00    0.00       2         std::allocator<unsigned long>::~allocator() [168]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [161]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~_Vector_base() [224]
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_append(unsigned long) [252]
[169]    0.0    0.00    0.00       2         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_deallocate(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [169]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::deallocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [237]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [231]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [234]
[170]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [170]
                0.00    0.00       4/4           std::_Bit_iterator::_Bit_iterator() [150]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [256]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [230]
[171]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [171]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [213]
[172]    0.0    0.00    0.00       2         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [172]
                0.00    0.00       2/2           std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [173]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [172]
[173]    0.0    0.00    0.00       2         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [173]
                0.00    0.00       2/6           std::__deque_buf_size(unsigned long) [135]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [209]
[174]    0.0    0.00    0.00       2         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [174]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[175]    0.0    0.00    0.00       1         processArgs(int, char**, int&, int&, unsigned int&) [175]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z11processArgsiPPcRiS1_Rj [270]
[176]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [176]
-----------------------------------------------
                0.00    0.00       1/1           Graph::findEulerianCircuit() [179]
[177]    0.0    0.00    0.00       1         Graph::isConnected() [177]
                0.00    0.00       6/24          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [35]
                0.00    0.00       6/18          std::_Bit_reference::operator bool() const [42]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [201]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [258]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [202]
                0.00    0.00       1/15          std::__cxx11::list<int, std::allocator<int> >::empty() const [50]
                0.00    0.00       1/57          std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [13]
                0.00    0.00       1/1           Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [181]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [259]
-----------------------------------------------
                0.00    0.00       1/1           Graph::findEulerianCircuit() [179]
[178]    0.0    0.00    0.00       1         Graph::hasEvenDegree() [178]
                0.00    0.00       6/57          std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [13]
                0.00    0.00       6/6           std::__cxx11::list<int, std::allocator<int> >::size() const [127]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[179]    0.0    0.00    0.00       1         Graph::findEulerianCircuit() [179]
                0.00    0.00      20/57          std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [13]
                0.00    0.00      15/31          std::vector<int, std::allocator<int> >::size() const [22]
                0.00    0.00      14/15          std::__cxx11::list<int, std::allocator<int> >::empty() const [50]
                0.00    0.00      14/14          std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [55]
                0.00    0.00       7/7           std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [120]
                0.00    0.00       7/7           std::stack<int, std::deque<int, std::allocator<int> > >::top() [119]
                0.00    0.00       7/7           std::vector<int, std::allocator<int> >::push_back(int const&) [121]
                0.00    0.00       7/7           std::stack<int, std::deque<int, std::allocator<int> > >::pop() [118]
                0.00    0.00       7/7           std::vector<int, std::allocator<int> >::operator[](unsigned long) [122]
                0.00    0.00       6/6           std::__cxx11::list<int, std::allocator<int> >::front() [132]
                0.00    0.00       6/6           Graph::removeEdge(int, int) [123]
                0.00    0.00       1/1           Graph::isConnected() [177]
                0.00    0.00       1/1           Graph::hasEvenDegree() [178]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [248]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [260]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [249]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [261]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[180]    0.0    0.00    0.00       1         Graph::generateRandomEvenDegreeGraph(int, unsigned int) [180]
                0.00    0.00       6/6           Graph::addEdge(int, int) [124]
-----------------------------------------------
                                   5             Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [181]
                0.00    0.00       1/1           Graph::isConnected() [177]
[181]    0.0    0.00    0.00       1+5       Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [181]
                0.00    0.00      18/24          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [35]
                0.00    0.00      18/48          std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [15]
                0.00    0.00      12/36          std::_List_iterator<int>::operator*() const [17]
                0.00    0.00      12/18          std::_Bit_reference::operator bool() const [42]
                0.00    0.00      12/42          std::_List_iterator<int>::operator++() [16]
                0.00    0.00       6/6           std::_Bit_reference::operator=(bool) [129]
                0.00    0.00       6/57          std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [13]
                0.00    0.00       6/36          std::__cxx11::list<int, std::allocator<int> >::begin() [20]
                0.00    0.00       6/30          std::__cxx11::list<int, std::allocator<int> >::end() [25]
                                   5             Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [181]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[182]    0.0    0.00    0.00       1         Graph::Graph(int) [182]
                0.00    0.00       1/1           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::vector() [254]
                0.00    0.00       1/1           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::resize(unsigned long) [253]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[183]    0.0    0.00    0.00       1         Graph::~Graph() [183]
                0.00    0.00       1/1           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [255]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::deallocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [237]
[184]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::deallocate(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [184]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::allocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, unsigned long) [238]
[185]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::allocate(unsigned long, void const*) [185]
                0.00    0.00       1/5           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::_M_max_size() const [140]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [199]
[186]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator() [186]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [200]
[187]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::~new_allocator() [187]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [239]
[188]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [188]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [240]
[189]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [189]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int*>::_M_max_size() const [196]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::allocator() [201]
[190]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::new_allocator() [190]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [202]
[191]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::~new_allocator() [191]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [241]
[192]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [192]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [242]
[193]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [193]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [197]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [204]
[194]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [194]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [203]
[195]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [195]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [189]
[196]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int*>::_M_max_size() const [196]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [193]
[197]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [197]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_append(unsigned long) [252]
[198]    0.0    0.00    0.00       1         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [198]
                0.00    0.00       4/7           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::size() const [112]
                0.00    0.00       2/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size() const [147]
                0.00    0.00       1/6           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [136]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [220]
[199]    0.0    0.00    0.00       1         std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [199]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator() [186]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [221]
[200]    0.0    0.00    0.00       1         std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [200]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::~new_allocator() [187]
-----------------------------------------------
                0.00    0.00       1/1           Graph::isConnected() [177]
[201]    0.0    0.00    0.00       1         std::allocator<bool>::allocator() [201]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::new_allocator() [190]
-----------------------------------------------
                0.00    0.00       1/1           Graph::isConnected() [177]
[202]    0.0    0.00    0.00       1         std::allocator<bool>::~allocator() [202]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::~new_allocator() [191]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [235]
[203]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [203]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [195]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [231]
[204]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [204]
